episode,sample_mean,Expected SARSA,Risk-aware Q-learning
992,374.7,370.7,378.7
993,342.2,364.7,319.7
994,375.2,379.7,370.7
995,384.7,400.7,368.7
996,356.7,354.7,358.7
997,340.2,359.7,320.7
998,369.2,360.7,377.7
999,398.7,399.7,397.7
1000,330.7,330.7,330.7
1001,370.2,369.7,370.7
1002,345.7,360.7,330.7
1003,379.2,388.7,369.7
1004,340.2,360.7,319.7
1005,340.2,359.7,320.7
1006,361.2,329.7,392.7
1007,339.7,320.7,358.7
1008,364.2,359.7,368.7
1009,358.7,358.7,358.7
1010,374.7,368.7,380.7
1011,359.7,359.7,359.7
1012,378.2,395.7,360.7
1013,339.2,358.7,319.7
1014,364.7,369.7,359.7
1015,370.2,379.7,360.7
1016,330.7,340.7,320.7
1017,349.7,379.7,319.7
1018,404.7,424.7,384.7
1019,373.7,358.7,388.7
1020,388.7,388.7,388.7
1021,363.7,368.7,358.7
1022,369.7,368.7,370.7
1023,369.2,379.7,358.7
1024,339.7,358.7,320.7
1025,375.2,368.7,381.7
1026,363.7,358.7,368.7
1027,354.7,388.7,320.7
1028,344.2,359.7,328.7
1029,344.7,320.7,368.7
1030,375.2,390.7,359.7
1031,339.7,319.7,359.7
1032,334.7,339.7,329.7
1033,367.7,370.7,364.7
1034,375.2,380.7,369.7
1035,360.2,359.7,360.7
1036,359.7,360.7,358.7
1037,360.2,359.7,360.7
1038,355.2,369.7,340.7
1039,325.2,319.7,330.7
1040,365.2,360.7,369.7
1041,358.7,359.7,357.7
1042,363.2,367.7,358.7
1043,353.7,374.7,332.7
1044,379.2,388.7,369.7
1045,339.2,359.7,318.7
1046,360.2,370.7,349.7
1047,374.2,359.7,388.7
1048,363.2,366.7,359.7
1049,365.2,369.7,360.7
1050,369.2,358.7,379.7
1051,372.7,405.7,339.7
1052,344.2,338.7,349.7
1053,384.2,398.7,369.7
1054,368.7,368.7,368.7
1055,369.2,358.7,379.7
1056,372.7,386.7,358.7
1057,378.7,389.7,367.7
1058,359.2,358.7,359.7
1059,342.7,367.7,317.7
1060,344.7,360.7,328.7
1061,374.2,378.7,369.7
1062,361.7,363.7,359.7
1063,359.2,397.7,320.7
1064,363.7,358.7,368.7
1065,359.7,359.7,359.7
1066,367.2,358.7,375.7
1067,368.2,376.7,359.7
1068,364.2,367.7,360.7
1069,365.2,360.7,369.7
1070,377.7,390.7,364.7
1071,339.7,358.7,320.7
1072,379.2,369.7,388.7
1073,358.7,359.7,357.7
1074,343.7,329.7,357.7
1075,364.7,359.7,369.7
1076,360.2,359.7,360.7
1077,359.2,359.7,358.7
1078,381.2,359.7,402.7
1079,360.7,361.7,359.7
1080,387.2,377.7,396.7
1081,384.2,398.7,369.7
1082,346.7,372.7,320.7
1083,364.7,357.7,371.7
1084,381.7,420.7,342.7
1085,321.2,320.7,321.7
1086,384.7,399.7,369.7
1087,374.7,378.7,370.7
1088,362.2,373.7,350.7
1089,369.2,369.7,368.7
1090,359.2,359.7,358.7
1091,361.2,359.7,362.7
1092,374.7,368.7,380.7
1093,350.7,370.7,330.7
1094,359.2,358.7,359.7
1095,345.2,330.7,359.7
1096,385.2,409.7,360.7
1097,340.2,358.7,321.7
1098,360.7,370.7,350.7
1099,379.7,399.7,359.7
1100,390.7,370.7,410.7
1101,369.2,360.7,377.7
1102,360.7,358.7,362.7
1103,351.7,359.7,343.7
1104,362.7,359.7,365.7
1105,375.2,390.7,359.7
1106,350.2,378.7,321.7
1107,355.2,379.7,330.7
1108,345.2,329.7,360.7
1109,360.2,360.7,359.7
1110,359.2,359.7,358.7
1111,380.7,390.7,370.7
1112,372.7,385.7,359.7
1113,374.7,379.7,369.7
1114,378.7,388.7,368.7
1115,344.7,369.7,319.7
1116,362.2,364.7,359.7
1117,332.2,330.7,333.7
1118,359.2,360.7,357.7
1119,369.2,359.7,378.7
1120,368.2,378.7,357.7
1121,324.2,328.7,319.7
1122,368.7,358.7,378.7
1123,365.2,370.7,359.7
1124,360.2,358.7,361.7
1125,369.7,369.7,369.7
1126,358.7,358.7,358.7
1127,355.2,379.7,330.7
1128,353.7,360.7,346.7
1129,320.2,319.7,320.7
1130,373.2,369.7,376.7
1131,345.7,361.7,329.7
1132,349.7,359.7,339.7
1133,366.2,370.7,361.7
1134,340.2,359.7,320.7
1135,347.2,364.7,329.7
1136,346.2,361.7,330.7
1137,364.7,369.7,359.7
1138,354.2,319.7,388.7
1139,368.2,358.7,377.7
1140,374.2,359.7,388.7
1141,334.2,325.7,342.7
1142,374.2,359.7,388.7
1143,344.7,319.7,369.7
1144,379.2,388.7,369.7
1145,364.2,369.7,358.7
1146,373.2,345.7,400.7
1147,339.7,329.7,349.7
1148,339.7,359.7,319.7
1149,359.2,359.7,358.7
1150,372.7,384.7,360.7
1151,324.7,328.7,320.7
1152,374.2,358.7,389.7
1153,357.2,379.7,334.7
1154,364.7,358.7,370.7
1155,360.2,350.7,369.7
1156,330.2,329.7,330.7
1157,362.2,363.7,360.7
1158,359.7,399.7,319.7
1159,353.7,347.7,359.7
1160,365.2,360.7,369.7
1161,368.7,368.7,368.7
1162,369.2,370.7,367.7
1163,368.7,378.7,358.7
1164,356.7,346.7,366.7
1165,340.7,360.7,320.7
1166,370.2,360.7,379.7
1167,364.7,409.7,319.7
1168,343.2,358.7,327.7
1169,387.7,360.7,414.7
1170,354.7,379.7,329.7
1171,367.2,373.7,360.7
1172,350.2,329.7,370.7
1173,354.2,368.7,339.7
1174,344.7,369.7,319.7
1175,379.2,379.7,378.7
1176,369.7,359.7,379.7
1177,365.7,359.7,371.7
1178,379.7,379.7,379.7
1179,362.7,361.7,363.7
1180,341.2,360.7,321.7
1181,344.7,329.7,359.7
1182,359.7,358.7,360.7
1183,355.2,320.7,389.7
1184,369.7,358.7,380.7
1185,369.7,379.7,359.7
1186,360.7,359.7,361.7
1187,357.7,395.7,319.7
1188,369.7,379.7,359.7
1189,364.7,369.7,359.7
1190,367.2,374.7,359.7
1191,359.7,358.7,360.7
1192,365.2,370.7,359.7
1193,360.7,363.7,357.7
1194,364.2,369.7,358.7
1195,374.2,376.7,371.7
1196,354.7,320.7,388.7
1197,354.7,319.7,389.7
1198,325.2,329.7,320.7
1199,358.7,358.7,358.7
1200,381.7,373.7,389.7
1201,350.7,370.7,330.7
1202,319.2,318.7,319.7
1203,350.2,360.7,339.7
1204,339.7,358.7,320.7
1205,361.7,372.7,350.7
1206,360.2,359.7,360.7
1207,344.7,370.7,318.7
1208,375.7,370.7,380.7
1209,359.7,358.7,360.7
1210,362.7,356.7,368.7
1211,363.2,395.7,330.7
1212,360.7,350.7,370.7
1213,384.7,359.7,409.7
1214,364.7,359.7,369.7
1215,389.2,408.7,369.7
1216,373.7,359.7,387.7
1217,330.2,339.7,320.7
1218,363.7,358.7,368.7
1219,373.2,385.7,360.7
1220,364.7,368.7,360.7
1221,362.2,360.7,363.7
1222,361.7,360.7,362.7
1223,340.7,360.7,320.7
1224,355.2,379.7,330.7
1225,360.2,360.7,359.7
1226,359.2,360.7,357.7
1227,339.2,358.7,319.7
1228,381.2,373.7,388.7
1229,365.2,370.7,359.7
1230,350.2,371.7,328.7
1231,358.2,350.7,365.7
1232,376.7,358.7,394.7
1233,364.7,369.7,359.7
1234,358.2,357.7,358.7
1235,380.2,359.7,400.7
1236,343.7,366.7,320.7
1237,344.7,359.7,329.7
1238,340.2,359.7,320.7
1239,379.2,368.7,389.7
1240,378.2,378.7,377.7
1241,374.7,358.7,390.7
1242,379.2,379.7,378.7
1243,372.2,379.7,364.7
1244,362.2,363.7,360.7
1245,365.2,359.7,370.7
1246,399.2,438.7,359.7
1247,349.2,378.7,319.7
1248,364.7,358.7,370.7
1249,357.2,358.7,355.7
1250,382.2,358.7,405.7
1251,364.2,358.7,369.7
1252,338.7,358.7,318.7
1253,358.7,357.7,359.7
1254,344.7,358.7,330.7
1255,370.2,398.7,341.7
1256,350.7,380.7,320.7
1257,324.7,330.7,318.7
1258,360.7,369.7,351.7
1259,345.2,369.7,320.7
1260,359.7,359.7,359.7
1261,370.2,378.7,361.7
1262,359.2,358.7,359.7
1263,329.2,328.7,329.7
1264,358.7,358.7,358.7
1265,369.7,330.7,408.7
1266,363.7,366.7,360.7
1267,344.7,369.7,319.7
1268,354.7,378.7,330.7
1269,359.7,388.7,330.7
1270,349.7,359.7,339.7
1271,359.2,359.7,358.7
1272,330.2,339.7,320.7
1273,379.7,379.7,379.7
1274,374.2,368.7,379.7
1275,358.7,358.7,358.7
1276,362.2,364.7,359.7
1277,357.7,359.7,355.7
1278,349.2,359.7,338.7
1279,341.7,319.7,363.7
1280,345.2,369.7,320.7
1281,339.7,359.7,319.7
1282,359.2,358.7,359.7
1283,364.2,358.7,369.7
1284,339.2,357.7,320.7
1285,345.2,360.7,329.7
1286,374.7,359.7,389.7
1287,360.2,361.7,358.7
1288,343.2,364.7,321.7
1289,360.7,360.7,360.7
1290,343.7,368.7,318.7
1291,365.2,369.7,360.7
1292,384.2,368.7,399.7
1293,344.7,369.7,319.7
1294,339.7,319.7,359.7
1295,343.7,368.7,318.7
1296,380.2,368.7,391.7
1297,359.2,358.7,359.7
1298,352.2,319.7,384.7
1299,359.7,358.7,360.7
1300,372.2,359.7,384.7
1301,359.7,379.7,339.7
1302,369.7,379.7,359.7
1303,340.7,360.7,320.7
1304,349.2,368.7,329.7
1305,368.2,366.7,369.7
1306,359.2,358.7,359.7
1307,371.2,359.7,382.7
1308,389.2,388.7,389.7
1309,340.2,359.7,320.7
1310,339.2,358.7,319.7
1311,325.7,330.7,320.7
1312,379.7,359.7,399.7
1313,339.7,359.7,319.7
1314,368.2,376.7,359.7
1315,340.2,329.7,350.7
1316,346.2,320.7,371.7
1317,353.7,367.7,339.7
1318,348.7,357.7,339.7
1319,384.2,388.7,379.7
1320,359.2,359.7,358.7
1321,355.2,341.7,368.7
1322,339.2,359.7,318.7
1323,363.7,367.7,359.7
1324,362.2,379.7,344.7
1325,375.2,389.7,360.7
1326,364.7,368.7,360.7
1327,382.7,403.7,361.7
1328,359.7,360.7,358.7
1329,370.2,359.7,380.7
1330,364.7,360.7,368.7
1331,358.7,358.7,358.7
1332,364.7,359.7,369.7
1333,345.2,320.7,369.7
1334,382.2,398.7,365.7
1335,344.2,318.7,369.7
1336,366.2,368.7,363.7
1337,368.7,398.7,338.7
1338,356.7,343.7,369.7
1339,375.2,369.7,380.7
1340,375.7,382.7,368.7
1341,348.7,358.7,338.7
1342,360.7,359.7,361.7
1343,357.2,354.7,359.7
1344,365.7,370.7,360.7
1345,352.2,372.7,331.7
1346,358.7,398.7,318.7
1347,356.2,390.7,321.7
1348,355.7,320.7,390.7
1349,369.7,369.7,369.7
1350,344.2,358.7,329.7
1351,345.2,330.7,359.7
1352,374.7,350.7,398.7
1353,349.7,368.7,330.7
1354,365.2,360.7,369.7
1355,359.7,359.7,359.7
1356,374.7,370.7,378.7
1357,359.2,359.7,358.7
1358,350.7,368.7,332.7
1359,354.7,359.7,349.7
1360,342.2,358.7,325.7
1361,385.2,409.7,360.7
1362,374.7,368.7,380.7
1363,324.7,329.7,319.7
1364,358.7,357.7,359.7
1365,342.7,320.7,364.7
1366,340.7,360.7,320.7
1367,349.2,368.7,329.7
1368,339.2,358.7,319.7
1369,359.7,359.7,359.7
1370,370.2,376.7,363.7
1371,363.7,359.7,367.7
1372,350.7,359.7,341.7
1373,356.7,343.7,369.7
1374,340.7,360.7,320.7
1375,369.7,408.7,330.7
1376,384.2,389.7,378.7
1377,339.7,358.7,320.7
1378,365.7,368.7,362.7
1379,385.2,389.7,380.7
1380,340.2,360.7,319.7
1381,360.7,361.7,359.7
1382,360.2,359.7,360.7
1383,340.2,320.7,359.7
1384,344.7,319.7,369.7
1385,364.7,369.7,359.7
1386,375.2,389.7,360.7
1387,359.2,358.7,359.7
1388,344.2,319.7,368.7
1389,360.2,359.7,360.7
1390,344.7,359.7,329.7
1391,369.2,368.7,369.7
1392,349.7,360.7,338.7
1393,369.7,369.7,369.7
1394,363.7,331.7,395.7
1395,366.2,373.7,358.7
1396,345.2,368.7,321.7
1397,381.7,360.7,402.7
1398,349.7,369.7,329.7
1399,347.2,319.7,374.7
1400,368.7,368.7,368.7
1401,320.7,320.7,320.7
1402,324.7,329.7,319.7
1403,361.7,348.7,374.7
1404,340.7,361.7,319.7
1405,345.7,360.7,330.7
1406,333.7,346.7,320.7
1407,339.2,359.7,318.7
1408,375.7,360.7,390.7
1409,354.7,349.7,359.7
1410,345.2,358.7,331.7
1411,349.7,360.7,338.7
1412,370.7,380.7,360.7
1413,359.2,359.7,358.7
1414,368.7,378.7,358.7
1415,341.2,323.7,358.7
1416,374.2,388.7,359.7
1417,374.7,359.7,389.7
1418,345.2,330.7,359.7
1419,320.2,321.7,318.7
1420,368.7,369.7,367.7
1421,339.2,320.7,357.7
1422,366.7,412.7,320.7
1423,357.2,365.7,348.7
1424,347.7,360.7,334.7
1425,361.2,361.7,360.7
1426,344.7,359.7,329.7
1427,380.7,360.7,400.7
1428,365.7,360.7,370.7
1429,363.2,368.7,357.7
1430,363.7,368.7,358.7
1431,368.7,369.7,367.7
1432,384.2,387.7,380.7
1433,364.7,368.7,360.7
1434,355.7,364.7,346.7
1435,364.2,368.7,359.7
1436,360.7,350.7,370.7
1437,355.2,388.7,321.7
1438,359.2,358.7,359.7
1439,342.7,365.7,319.7
1440,360.7,400.7,320.7
1441,340.2,320.7,359.7
1442,399.7,419.7,379.7
1443,345.7,367.7,323.7
1444,358.2,397.7,318.7
1445,344.7,319.7,369.7
1446,369.7,417.7,321.7
1447,370.2,359.7,380.7
1448,379.2,378.7,379.7
1449,368.7,359.7,377.7
1450,367.7,359.7,375.7
1451,338.2,357.7,318.7
1452,348.7,367.7,329.7
1453,358.7,358.7,358.7
1454,370.7,421.7,319.7
1455,349.7,378.7,320.7
1456,341.2,361.7,320.7
1457,339.2,357.7,320.7
1458,380.2,400.7,359.7
1459,339.7,359.7,319.7
1460,374.7,390.7,358.7
1461,344.7,329.7,359.7
1462,353.2,375.7,330.7
1463,364.2,358.7,369.7
1464,358.2,368.7,347.7
1465,340.2,320.7,359.7
1466,360.7,361.7,359.7
1467,350.2,340.7,359.7
1468,346.2,360.7,331.7
1469,352.7,338.7,366.7
1470,378.7,368.7,388.7
1471,364.2,369.7,358.7
1472,325.2,330.7,319.7
1473,345.2,320.7,369.7
1474,365.7,360.7,370.7
1475,364.7,368.7,360.7
1476,350.2,330.7,369.7
1477,364.2,368.7,359.7
1478,340.7,360.7,320.7
1479,368.7,368.7,368.7
1480,347.2,357.7,336.7
1481,363.7,367.7,359.7
1482,346.2,360.7,331.7
1483,373.7,358.7,388.7
1484,366.2,370.7,361.7
1485,373.2,358.7,387.7
1486,360.2,399.7,320.7
1487,342.7,365.7,319.7
1488,340.2,359.7,320.7
1489,390.2,360.7,419.7
1490,363.7,366.7,360.7
1491,335.2,319.7,350.7
1492,349.7,369.7,329.7
1493,359.7,359.7,359.7
1494,365.2,369.7,360.7
1495,344.2,328.7,359.7
1496,365.2,360.7,369.7
1497,359.2,358.7,359.7
1498,376.7,360.7,392.7
1499,375.2,360.7,389.7
1500,392.7,399.7,385.7
1501,360.7,361.7,359.7
1502,364.7,369.7,359.7
1503,323.7,327.7,319.7
1504,359.7,360.7,358.7
1505,375.2,361.7,388.7
1506,364.7,369.7,359.7
1507,354.2,378.7,329.7
1508,356.7,384.7,328.7
1509,367.7,359.7,375.7
1510,363.2,357.7,368.7
1511,351.7,330.7,372.7
1512,361.2,359.7,362.7
1513,343.2,329.7,356.7
1514,371.2,378.7,363.7
1515,391.2,411.7,370.7
1516,345.2,369.7,320.7
1517,359.7,358.7,360.7
1518,372.7,377.7,367.7
1519,352.7,343.7,361.7
1520,359.2,359.7,358.7
1521,360.7,331.7,389.7
1522,349.7,359.7,339.7
1523,358.7,357.7,359.7
1524,374.2,379.7,368.7
1525,362.2,374.7,349.7
1526,359.7,358.7,360.7
1527,376.7,358.7,394.7
1528,325.7,320.7,330.7
1529,354.7,378.7,330.7
1530,325.7,319.7,331.7
1531,349.7,320.7,378.7
1532,348.7,357.7,339.7
1533,364.2,368.7,359.7
1534,369.7,378.7,360.7
1535,338.7,319.7,357.7
1536,324.7,318.7,330.7
1537,340.7,360.7,320.7
1538,359.7,359.7,359.7
1539,321.2,320.7,321.7
1540,343.7,368.7,318.7
1541,345.7,367.7,323.7
1542,329.7,339.7,319.7
1543,369.2,368.7,369.7
1544,365.7,361.7,369.7
1545,324.7,328.7,320.7
1546,364.2,369.7,358.7
1547,359.7,339.7,379.7
1548,329.2,328.7,329.7
1549,373.7,376.7,370.7
1550,364.2,360.7,367.7
1551,346.2,360.7,331.7
1552,340.7,360.7,320.7
1553,374.2,389.7,358.7
1554,334.7,320.7,348.7
1555,340.2,360.7,319.7
1556,339.2,319.7,358.7
1557,365.2,370.7,359.7
1558,350.2,339.7,360.7
1559,381.2,359.7,402.7
1560,349.7,380.7,318.7
1561,366.2,370.7,361.7
1562,359.2,358.7,359.7
1563,359.2,358.7,359.7
1564,344.2,368.7,319.7
1565,358.2,376.7,339.7
1566,384.7,378.7,390.7
1567,350.7,330.7,370.7
1568,373.7,386.7,360.7
1569,339.7,360.7,318.7
1570,355.2,389.7,320.7
1571,364.7,360.7,368.7
1572,320.2,319.7,320.7
1573,344.7,360.7,328.7
1574,355.2,349.7,360.7
1575,364.7,359.7,369.7
1576,374.2,388.7,359.7
1577,354.2,319.7,388.7
1578,350.2,379.7,320.7
1579,360.2,340.7,379.7
1580,340.2,360.7,319.7
1581,362.2,360.7,363.7
1582,319.7,320.7,318.7
1583,349.2,331.7,366.7
1584,364.2,359.7,368.7
1585,365.2,370.7,359.7
1586,330.2,319.7,340.7
1587,358.2,358.7,357.7
1588,340.7,360.7,320.7
1589,369.7,360.7,378.7
1590,345.2,369.7,320.7
1591,344.7,339.7,349.7
1592,340.2,359.7,320.7
1593,369.2,379.7,358.7
1594,339.7,319.7,359.7
1595,340.7,359.7,321.7
1596,350.7,360.7,340.7
1597,365.2,330.7,399.7
1598,329.2,338.7,319.7
1599,373.7,379.7,367.7
1600,345.2,370.7,319.7
1601,360.2,360.7,359.7
1602,339.2,358.7,319.7
1603,373.2,396.7,349.7
1604,345.2,369.7,320.7
1605,338.7,357.7,319.7
1606,340.7,360.7,320.7
1607,350.2,340.7,359.7
1608,350.7,340.7,360.7
1609,368.7,370.7,366.7
1610,350.2,339.7,360.7
1611,361.7,359.7,363.7
1612,325.7,330.7,320.7
1613,345.7,360.7,330.7
1614,350.2,380.7,319.7
1615,325.7,321.7,329.7
1616,345.7,370.7,320.7
1617,360.7,361.7,359.7
1618,353.7,357.7,349.7
1619,389.2,409.7,368.7
1620,360.2,360.7,359.7
1621,329.2,328.7,329.7
1622,349.2,358.7,339.7
1623,359.7,360.7,358.7
1624,365.2,379.7,350.7
1625,340.2,340.7,339.7
1626,369.7,399.7,339.7
1627,395.2,388.7,401.7
1628,352.7,375.7,329.7
1629,330.2,320.7,339.7
1630,352.2,358.7,345.7
1631,344.7,319.7,369.7
1632,349.7,330.7,368.7
1633,358.2,394.7,321.7
1634,361.2,370.7,351.7
1635,341.7,361.7,321.7
1636,341.2,360.7,321.7
1637,374.2,359.7,388.7
1638,355.2,359.7,350.7
1639,349.2,358.7,339.7
1640,344.2,329.7,358.7
1641,374.2,358.7,389.7
1642,364.2,369.7,358.7
1643,345.2,360.7,329.7
1644,342.2,353.7,330.7
1645,349.7,380.7,318.7
1646,344.7,369.7,319.7
1647,339.2,320.7,357.7
1648,365.7,360.7,370.7
1649,344.7,329.7,359.7
1650,373.2,367.7,378.7
1651,365.2,369.7,360.7
1652,358.7,357.7,359.7
1653,332.2,343.7,320.7
1654,360.2,358.7,361.7
1655,350.2,369.7,330.7
1656,344.2,368.7,319.7
1657,354.7,319.7,389.7
1658,379.7,399.7,359.7
1659,360.2,359.7,360.7
1660,359.7,359.7,359.7
1661,341.2,360.7,321.7
1662,348.7,377.7,319.7
1663,349.2,378.7,319.7
1664,320.2,320.7,319.7
1665,363.7,359.7,367.7
1666,347.7,374.7,320.7
1667,349.7,379.7,319.7
1668,360.2,359.7,360.7
1669,379.7,369.7,389.7
1670,339.7,360.7,318.7
1671,342.7,320.7,364.7
1672,352.7,356.7,348.7
1673,319.7,319.7,319.7
1674,339.7,359.7,319.7
1675,320.2,321.7,318.7
1676,364.7,369.7,359.7
1677,360.7,361.7,359.7
1678,352.7,346.7,358.7
1679,347.2,360.7,333.7
1680,364.2,389.7,338.7
1681,360.7,359.7,361.7
1682,359.7,398.7,320.7
1683,340.2,320.7,359.7
1684,350.7,360.7,340.7
1685,345.2,319.7,370.7
1686,364.7,369.7,359.7
1687,340.7,384.7,296.7
1688,349.2,369.7,328.7
1689,324.7,319.7,329.7
1690,340.2,320.7,359.7
1691,323.2,320.7,325.7
1692,336.7,342.7,330.7
1693,357.2,359.7,354.7
1694,354.7,368.7,340.7
1695,348.2,375.7,320.7
1696,339.7,359.7,319.7
1697,369.7,378.7,360.7
1698,334.2,318.7,349.7
1699,385.2,410.7,359.7
1700,359.2,358.7,359.7
1701,338.7,357.7,319.7
1702,348.2,351.7,344.7
1703,359.2,359.7,358.7
1704,333.7,386.7,280.7
1705,374.7,379.7,369.7
1706,355.7,389.7,321.7
1707,346.2,358.7,333.7
1708,365.2,360.7,369.7
1709,363.2,361.7,364.7
1710,364.2,400.7,327.7
1711,345.2,329.7,360.7
1712,374.2,387.7,360.7
1713,340.7,319.7,361.7
1714,339.2,358.7,319.7
1715,354.2,368.7,339.7
1716,339.7,359.7,319.7
1717,339.7,360.7,318.7
1718,359.2,358.7,359.7
1719,362.7,364.7,360.7
1720,364.7,369.7,359.7
1721,365.2,369.7,360.7
1722,340.2,359.7,320.7
1723,339.2,357.7,320.7
1724,369.2,368.7,369.7
1725,363.2,367.7,358.7
1726,345.2,321.7,368.7
1727,364.7,358.7,370.7
1728,344.2,369.7,318.7
1729,352.7,385.7,319.7
1730,380.7,382.7,378.7
1731,359.7,358.7,360.7
1732,340.2,359.7,320.7
1733,360.2,359.7,360.7
1734,367.7,369.7,365.7
1735,354.7,389.7,319.7
1736,369.2,378.7,359.7
1737,383.7,367.7,399.7
1738,349.7,369.7,329.7
1739,344.7,369.7,319.7
1740,362.7,405.7,319.7
1741,343.2,318.7,367.7
1742,364.7,368.7,360.7
1743,351.2,361.7,340.7
1744,322.2,319.7,324.7
1745,340.7,361.7,319.7
1746,375.2,369.7,380.7
1747,339.7,359.7,319.7
1748,375.7,359.7,391.7
1749,360.2,359.7,360.7
1750,363.7,359.7,367.7
1751,374.2,359.7,388.7
1752,367.2,376.7,357.7
1753,340.2,360.7,319.7
1754,366.2,371.7,360.7
1755,339.7,359.7,319.7
1756,361.2,361.7,360.7
1757,358.2,357.7,358.7
1758,343.2,330.7,355.7
1759,360.7,359.7,361.7
1760,366.7,359.7,373.7
1761,355.2,359.7,350.7
1762,365.7,350.7,380.7
1763,337.7,339.7,335.7
1764,329.7,319.7,339.7
1765,339.7,359.7,319.7
1766,369.2,360.7,377.7
1767,380.2,359.7,400.7
1768,359.7,359.7,359.7
1769,320.7,320.7,320.7
1770,360.7,349.7,371.7
1771,363.7,366.7,360.7
1772,349.7,378.7,320.7
1773,340.7,360.7,320.7
1774,360.2,359.7,360.7
1775,349.7,378.7,320.7
1776,364.7,369.7,359.7
1777,350.2,359.7,340.7
1778,339.7,359.7,319.7
1779,359.7,360.7,358.7
1780,344.7,329.7,359.7
1781,359.2,358.7,359.7
1782,329.7,337.7,321.7
1783,363.2,359.7,366.7
1784,342.7,359.7,325.7
1785,340.2,358.7,321.7
1786,343.7,360.7,326.7
1787,339.7,359.7,319.7
1788,369.7,370.7,368.7
1789,342.7,359.7,325.7
1790,340.2,320.7,359.7
1791,350.7,379.7,321.7
1792,382.7,406.7,358.7
1793,343.7,357.7,329.7
1794,335.2,329.7,340.7
1795,359.7,359.7,359.7
1796,364.7,368.7,360.7
1797,359.7,359.7,359.7
1798,324.2,328.7,319.7
1799,351.7,379.7,323.7
1800,339.7,320.7,358.7
1801,373.7,359.7,387.7
1802,370.7,357.7,383.7
1803,374.7,370.7,378.7
1804,373.7,368.7,378.7
1805,340.2,320.7,359.7
1806,350.2,330.7,369.7
1807,368.2,368.7,367.7
1808,359.2,358.7,359.7
1809,329.7,329.7,329.7
1810,359.7,340.7,378.7
1811,345.7,320.7,370.7
1812,382.2,358.7,405.7
1813,340.2,320.7,359.7
1814,329.2,338.7,319.7
1815,375.2,389.7,360.7
1816,356.2,368.7,343.7
1817,381.7,404.7,358.7
1818,339.7,319.7,359.7
1819,349.7,378.7,320.7
1820,381.7,403.7,359.7
1821,325.2,329.7,320.7
1822,354.7,358.7,350.7
1823,354.7,388.7,320.7
1824,369.2,378.7,359.7
1825,369.7,359.7,379.7
1826,340.2,340.7,339.7
1827,319.7,319.7,319.7
1828,344.2,368.7,319.7
1829,338.7,358.7,318.7
1830,335.2,320.7,349.7
1831,348.7,377.7,319.7
1832,341.7,363.7,319.7
1833,338.7,358.7,318.7
1834,359.2,359.7,358.7
1835,360.2,360.7,359.7
1836,340.2,320.7,359.7
1837,350.2,359.7,340.7
1838,349.2,368.7,329.7
1839,359.2,358.7,359.7
1840,360.2,360.7,359.7
1841,374.2,388.7,359.7
1842,339.2,359.7,318.7
1843,339.2,358.7,319.7
1844,345.7,330.7,360.7
1845,321.2,320.7,321.7
1846,350.2,370.7,329.7
1847,321.7,320.7,322.7
1848,347.2,374.7,319.7
1849,324.7,319.7,329.7
1850,359.2,358.7,359.7
1851,354.7,349.7,359.7
1852,363.2,357.7,368.7
1853,373.7,388.7,358.7
1854,335.7,350.7,320.7
1855,359.2,358.7,359.7
1856,373.2,378.7,367.7
1857,361.7,330.7,392.7
1858,319.2,318.7,319.7
1859,359.2,358.7,359.7
1860,383.7,365.7,401.7
1861,339.7,319.7,359.7
1862,345.7,320.7,370.7
1863,343.2,340.7,345.7
1864,359.7,359.7,359.7
1865,330.7,341.7,319.7
1866,375.7,410.7,340.7
1867,339.2,357.7,320.7
1868,389.2,418.7,359.7
1869,369.7,379.7,359.7
1870,331.2,321.7,340.7
1871,340.2,358.7,321.7
1872,339.7,320.7,358.7
1873,372.2,374.7,369.7
1874,320.2,319.7,320.7
1875,333.7,348.7,318.7
1876,363.7,358.7,368.7
1877,328.7,328.7,328.7
1878,364.2,369.7,358.7
1879,377.2,394.7,359.7
1880,373.7,359.7,387.7
1881,356.7,360.7,352.7
1882,360.7,360.7,360.7
1883,340.7,350.7,330.7
1884,368.7,375.7,361.7
1885,347.2,357.7,336.7
1886,359.2,370.7,347.7
1887,374.2,427.7,320.7
1888,337.7,340.7,334.7
1889,380.7,400.7,360.7
1890,340.2,360.7,319.7
1891,354.7,379.7,329.7
1892,325.7,320.7,330.7
1893,364.2,368.7,359.7
1894,325.2,329.7,320.7
1895,364.2,359.7,368.7
1896,344.7,368.7,320.7
1897,337.7,339.7,335.7
1898,374.2,388.7,359.7
1899,361.7,360.7,362.7
1900,320.2,320.7,319.7
1901,320.7,321.7,319.7
1902,346.2,361.7,330.7
1903,348.7,357.7,339.7
1904,349.2,339.7,358.7
1905,344.7,368.7,320.7
1906,363.7,398.7,328.7
1907,320.2,319.7,320.7
1908,345.7,360.7,330.7
1909,331.2,321.7,340.7
1910,340.2,359.7,320.7
1911,354.7,329.7,379.7
1912,339.2,358.7,319.7
1913,340.7,360.7,320.7
1914,338.7,357.7,319.7
1915,358.7,358.7,358.7
1916,329.2,319.7,338.7
1917,345.7,370.7,320.7
1918,320.7,320.7,320.7
1919,325.2,330.7,319.7
1920,345.2,369.7,320.7
1921,372.2,359.7,384.7
1922,381.7,383.7,379.7
